Competition,Squad,#_Pl__std,Age__std,Poss__std,Playing_Time_MP__std,Playing_Time_Starts__std,Playing_Time_Min__std,Playing_Time_90s__std,Performance_Gls__std,Performance_Ast__std,Performance_G+A__std,Performance_G_PK__std,Performance_PK__std,Performance_PKatt__std,Performance_CrdY__std,Performance_CrdR__std,Expected_xG__std,Expected_npxG__std,Expected_xAG__std,Expected_npxG+xAG__std,Progression_PrgC__std,Progression_PrgP__std,Per_90_Minutes_Gls__std,Per_90_Minutes_Ast__std,Per_90_Minutes_G+A__std,Per_90_Minutes_G_PK__std,Per_90_Minutes_G+A_PK__std,Per_90_Minutes_xG__std,Per_90_Minutes_xAG__std,Per_90_Minutes_xG+xAG__std,Per_90_Minutes_npxG__std,Per_90_Minutes_npxG+xAG__std,#_Pl__poss,Poss__poss,90s__poss,Touches_Touches__poss,Touches_Def_Pen__poss,Touches_Def_3rd__poss,Touches_Mid_3rd__poss,Touches_Att_3rd__poss,Touches_Att_Pen__poss,Touches_Live__poss,Take_Ons_Att__poss,Take_Ons_Succ__poss,Take_Ons_Succ%__poss,Take_Ons_Tkld__poss,Take_Ons_Tkld%__poss,Carries_Carries__poss,Carries_TotDist__poss,Carries_PrgDist__poss,Carries_PrgC__poss,Carries_1/3__poss,Carries_CPA__poss,Carries_Mis__poss,Carries_Dis__poss,Receiving_Rec__poss,Receiving_PrgR__poss,#_Pl__keeper,Playing_Time_MP__keeper,Playing_Time_Starts__keeper,Playing_Time_Min__keeper,Playing_Time_90s__keeper,Performance_GA__keeper,Performance_GA90__keeper,Performance_SoTA__keeper,Performance_Saves__keeper,Performance_Save%__keeper,Performance_W__keeper,Performance_D__keeper,Performance_L__keeper,Performance_CS__keeper,Performance_CS%__keeper,Penalty_Kicks_PKatt__keeper,Penalty_Kicks_PKA__keeper,Penalty_Kicks_PKsv__keeper,Penalty_Kicks_PKm__keeper,Penalty_Kicks_Save%__keeper,#_Pl__ptime,Age__ptime,Playing_Time_MP__ptime,Playing_Time_Min__ptime,Playing_Time_Mn/MP__ptime,Playing_Time_Min%__ptime,Playing_Time_90s__ptime,Starts_Starts__ptime,Starts_Mn/Start__ptime,Starts_Compl__ptime,Subs_Subs__ptime,Subs_Mn/Sub__ptime,Subs_unSub__ptime,Team_Success_PPM__ptime,Team_Success_onG__ptime,Team_Success_onGA__ptime,Team_Success_+/___ptime,Team_Success_+/_90__ptime,Team_Success_(xG)_onxG__ptime,Team_Success_(xG)_onxGA__ptime,Team_Success_(xG)_xG+/___ptime,Team_Success_(xG)_xG+/_90__ptime,#_Pl__shoot,90s__shoot,Standard_Gls__shoot,Standard_Sh__shoot,Standard_SoT__shoot,Standard_SoT%__shoot,Standard_Sh/90__shoot,Standard_SoT/90__shoot,Standard_G/Sh__shoot,Standard_G/SoT__shoot,Standard_Dist__shoot,Standard_FK__shoot,Standard_PK__shoot,Standard_PKatt__shoot,Expected_xG__shoot,Expected_npxG__shoot,Expected_npxG/Sh__shoot,Expected_G_xG__shoot,Expected_np:G_xG__shoot,#_Pl__misc,90s__misc,Performance_CrdY__misc,Performance_CrdR__misc,Performance_2CrdY__misc,Performance_Fls__misc,Performance_Fld__misc,Performance_Off__misc,Performance_Crs__misc,Performance_Int__misc,Performance_TklW__misc,Performance_PKwon__misc,Performance_PKcon__misc,Performance_OG__misc,Performance_Recov__misc,Aerial_Duels_Won__misc,Aerial_Duels_Lost__misc,Aerial_Duels_Won%__misc,#_Pl__pass,90s__pass,Total_Cmp__pass,Total_Att__pass,Total_Cmp%__pass,Total_TotDist__pass,Total_PrgDist__pass,Short_Cmp__pass,Short_Att__pass,Short_Cmp%__pass,Medium_Cmp__pass,Medium_Att__pass,Medium_Cmp%__pass,Long_Cmp__pass,Long_Att__pass,Long_Cmp%__pass,Ast__pass,xAG__pass,Expected_xA__pass,Expected_A_xAG__pass,KP__pass,1/3__pass,PPA__pass,CrsPA__pass,PrgP__pass,#_Pl__gca,90s__gca,SCA_SCA__gca,SCA_SCA90__gca,SCA_Types_PassLive__gca,SCA_Types_PassDead__gca,SCA_Types_TO__gca,SCA_Types_Sh__gca,SCA_Types_Fld__gca,SCA_Types_Def__gca,GCA_GCA__gca,GCA_GCA90__gca,GCA_Types_PassLive__gca,GCA_Types_PassDead__gca,GCA_Types_TO__gca,GCA_Types_Sh__gca,GCA_Types_Fld__gca,GCA_Types_Def__gca,#_Pl__def,90s__def,Tackles_Tkl__def,Tackles_TklW__def,Tackles_Def_3rd__def,Tackles_Mid_3rd__def,Tackles_Att_3rd__def,Challenges_Tkl__def,Challenges_Att__def,Challenges_Tkl%__def,Challenges_Lost__def,Blocks_Blocks__def,Blocks_Sh__def,Blocks_Pass__def,Int__def,Tkl+Int__def,Clr__def,Err__def,Weekly Wages,Annual Wages,% Estimated
Championship,Wrexham,23,28.5,43.8,6,66,540,6.0,11,8,19,10,1,1,11,0,9.0,8.2,6.1,14.2,86,169,1.83,1.33,3.17,1.67,3.0,1.5,1.01,2.5,1.36,2.37,23,43.8,6.0,3229,460,1206,1406,640,101,3228,76,34,44.7,39,51.3,1553,7367,3728,86,53,19,82,38,1817,166,2,6,6,540,6.0,12,2.0,34,23,64.7,2,1,3,1,16.7,0,0,0,0,,23,28.5,6,540,90,100,6.0,66,83,44,22,21,32,1.17,11,12,-1,-0.17,9.0,13.4,-4.4,-0.74,23,6.0,11,73,26,35.6,12.17,4.33,0.14,0.38,15.9,1,1,1,9.0,8.2,0.11,2.0,1.8,23,6.0,11,0,0,52,51,13,122,54,74,1,0,1,222,115,102,53.0,23,6.0,1834,2453,74.8,36686,14722,724,840,86.2,794,953,83.3,277,539,51.4,8,6.1,5.3,1.9,56,160,45,21,169,23,6.0,126,21.0,89,12,7,10,5,3,20,3.33,16,1,0,2,1,0,23,6.0,117,74,62,44,11,58,108,53.7,50,86,35,51,54,171,200,2,,,
Brasileirao,Atlético Mineiro,32,29.3,55.5,22,242,1980,22.0,19,12,31,18,1,1,53,4,24.2,23.5,15.9,39.3,374,962,0.86,0.55,1.41,0.82,1.36,1.1,0.72,1.82,1.07,1.79,32,55.5,22.0,13322,1303,4073,6042,3342,425,13320,377,162,43.0,183,48.5,7870,41088,20323,374,284,90,345,195,8810,954,2,22,22,1980,22.0,26,1.18,87,62,72.4,6,7,9,7,31.8,2,2,0,0,0.0,32,29.3,22,1980,90,100,22.0,242,81,136,103,22,154,1.14,21,26,-5,-0.23,24.2,22.5,1.7,0.08,32,22.0,19,345,98,28.4,15.68,4.45,0.05,0.18,20.1,26,1,1,24.2,23.5,0.07,-5.2,-5.5,32,22.0,53,4,2,304,297,42,449,222,233,1,2,1,937,273,277,49.6,32,22.0,8896,10862,81.9,159509,55066,3874,4279,90.5,3852,4363,88.3,955,1668,57.3,12,15.9,19.8,-3.9,237,783,173,42,962,32,22.0,610,27.73,419,56,37,46,39,13,31,1.41,18,3,1,5,4,0,32,22.0,370,233,165,147,58,163,284,57.4,121,192,68,124,222,592,491,13,,,
Brasileirao,Bahia,29,28.2,55.4,22,242,1980,22.0,28,21,49,25,3,3,44,2,29.2,26.8,22.0,48.8,441,874,1.27,0.95,2.23,1.14,2.09,1.33,1.0,2.33,1.22,2.22,29,55.4,22.0,13858,1446,4423,5944,3611,510,13855,433,212,49.0,170,39.3,7829,40297,22260,441,313,127,331,211,9572,867,2,22,22,1980,22.0,25,1.14,85,59,72.9,10,7,5,7,31.8,4,2,2,0,50.0,29,28.2,22,1980,90,100,22.0,242,79,131,110,24,153,1.68,30,25,5,0.23,29.2,28.4,0.7,0.03,29,22.0,28,279,88,31.5,12.68,4.0,0.09,0.28,18.3,14,3,3,29.2,26.8,0.1,-1.2,-1.8,29,22.0,44,2,1,274,266,25,376,172,223,3,4,1,829,260,266,49.4,29,22.0,9651,11434,84.4,162787,53115,4512,4938,91.4,4074,4552,89.5,765,1345,56.9,21,22.0,24.8,-1.0,209,705,172,45,874,29,22.0,503,22.86,379,28,36,26,28,6,54,2.45,44,0,5,2,3,0,29,22.0,356,223,170,133,53,153,348,44.0,195,190,72,118,172,528,546,15,,,
Brasileirao,Botafogo (RJ),36,27.5,51.6,23,253,2070,23.0,34,26,60,32,2,2,49,2,30.2,28.6,23.9,52.5,387,977,1.48,1.13,2.61,1.39,2.52,1.31,1.04,2.35,1.24,2.28,36,51.6,23.0,14115,1438,4392,6578,3291,520,14113,372,185,49.7,155,41.7,8353,40245,20950,387,296,97,336,180,9712,975,3,23,23,2070,23.0,17,0.74,80,62,78.8,11,6,6,11,47.8,0,0,0,0,,36,27.5,23,2070,90,100,23.0,253,81,144,107,21,166,1.7,34,17,17,0.74,30.2,22.6,7.6,0.33,36,23.0,34,328,113,34.5,14.26,4.91,0.1,0.28,18.1,7,2,2,30.2,28.6,0.09,3.8,3.4,36,23.0,49,2,0,323,242,30,409,185,249,1,0,0,946,283,271,51.1,36,23.0,9790,11679,83.8,177893,60170,4172,4581,91.1,4377,4892,89.5,1026,1712,59.9,26,23.9,24.3,2.1,262,812,222,67,977,36,23.0,590,25.65,481,37,15,35,15,7,60,2.61,46,3,2,6,2,1,36,23.0,383,249,182,151,50,183,361,50.7,178,225,72,153,185,568,519,7,,,
Brasileirao,Ceará,32,29.7,41.8,23,253,2070,23.0,22,16,38,21,1,2,50,1,24.3,22.7,16.1,38.7,249,628,0.96,0.7,1.65,0.91,1.61,1.06,0.7,1.76,0.98,1.68,32,41.8,23.0,11108,1306,3814,5170,2253,357,11106,319,128,40.1,150,47.0,5491,28394,14254,249,205,43,358,189,6334,621,2,23,23,2070,23.0,23,1.0,88,65,77.3,7,7,9,7,30.4,3,3,0,0,0.0,32,29.7,23,2070,90,100,23.0,253,82,138,116,16,154,1.22,22,23,-1,-0.04,24.3,24.3,0.0,0.0,32,23.0,22,271,94,34.7,11.78,4.09,0.08,0.22,19.5,13,1,2,24.3,22.7,0.09,-2.3,-1.7,32,23.0,50,1,0,318,323,53,450,157,238,1,3,0,852,347,367,48.6,32,23.0,6388,8490,75.2,122080,48451,2510,2926,85.8,2923,3520,83.0,832,1598,52.1,16,16.1,15.1,-0.1,187,542,132,60,628,32,23.0,450,19.57,300,56,19,33,33,9,36,1.57,25,4,2,5,0,0,32,23.0,386,238,184,169,33,174,326,53.4,152,225,64,161,157,543,670,17,,,
Brasileirao,Corinthians,33,27.7,56.0,24,264,2160,24.0,22,14,36,21,1,2,68,1,26.8,25.7,19.9,45.6,338,968,0.92,0.58,1.5,0.87,1.46,1.12,0.83,1.95,1.07,1.9,33,56.0,24.0,15151,1309,4573,7606,3109,391,15149,369,148,40.1,192,52.0,8817,41914,20559,338,250,66,355,202,10531,960,2,24,24,2160,24.0,29,1.21,90,61,74.4,7,8,9,7,29.2,6,6,0,0,0.0,33,27.7,24,2160,90,100,24.0,264,81,155,110,22,176,1.21,24,29,-5,-0.21,26.8,29.7,-2.8,-0.12,33,24.0,22,272,82,30.1,11.33,3.42,0.08,0.26,18.4,12,1,2,26.8,25.7,0.1,-4.8,-4.7,33,24.0,68,1,0,337,371,42,457,186,262,1,6,0,939,286,256,52.8,33,24.0,10621,12671,83.8,202108,64618,3932,4427,88.8,5273,5859,90.0,1241,1847,67.2,14,19.9,19.4,-5.9,210,880,154,50,968,33,24.0,487,20.29,355,36,21,38,28,9,41,1.71,27,2,2,5,4,1,33,24.0,390,262,186,150,54,213,397,53.7,184,227,77,150,186,576,516,13,,,
Brasileirao,Cruzeiro,32,29.6,46.8,24,264,2160,24.0,38,31,69,37,1,3,62,2,31.9,29.6,24.3,53.9,366,809,1.58,1.29,2.87,1.54,2.83,1.33,1.01,2.35,1.23,2.25,32,46.8,24.0,12560,1285,3899,5687,3112,443,12557,435,189,43.4,209,48.0,6639,33809,17991,366,245,90,346,189,7447,803,2,24,24,2160,24.0,17,0.71,90,72,81.1,15,5,4,11,45.8,1,0,1,0,100.0,32,29.6,24,2160,90,100,24.0,264,84,164,99,16,188,2.08,39,17,22,0.92,31.9,20.5,11.4,0.48,32,24.0,38,326,109,33.4,13.58,4.54,0.11,0.34,19.1,17,1,3,31.9,29.6,0.09,6.1,7.4,32,24.0,62,2,0,326,313,33,480,203,271,3,1,0,975,268,298,47.3,32,24.0,7517,9665,77.8,131730,49618,3464,3950,87.7,2960,3533,83.8,847,1595,53.1,31,24.3,18.8,6.7,246,688,166,58,809,32,24.0,574,23.92,406,59,26,43,32,8,61,2.54,40,3,5,10,3,0,32,24.0,424,271,200,182,42,214,408,52.5,194,256,71,185,203,627,683,6,,,
Brasileirao,Flamengo,31,29.5,62.3,23,253,2070,23.0,48,39,87,45,3,4,39,1,36.2,33.0,25.4,58.4,408,1222,2.09,1.7,3.78,1.96,3.65,1.57,1.11,2.68,1.44,2.54,31,62.3,23.0,16580,1179,4068,8204,4429,585,16576,420,197,46.9,191,45.5,10167,49705,24858,408,367,104,354,223,12272,1215,1,23,23,2070,23.0,11,0.48,64,51,84.4,15,6,2,13,56.5,3,1,2,0,66.7,31,29.5,23,2070,90,100,23.0,253,81,144,109,22,166,2.22,48,11,37,1.61,36.2,16.5,19.7,0.85,31,23.0,48,340,127,37.4,14.78,5.52,0.13,0.35,18.0,11,3,4,36.2,33.0,0.1,11.8,12.0,31,23.0,39,1,0,318,275,27,445,158,250,3,3,0,938,260,257,50.3,31,23.0,12394,14222,87.1,210532,66707,5733,6202,92.4,5459,5929,92.1,952,1507,63.2,39,25.4,27.7,13.6,264,1129,240,54,1222,31,23.0,609,26.48,472,39,31,32,29,6,87,3.78,63,5,5,6,6,2,31,23.0,367,250,143,160,64,145,304,47.7,159,189,51,138,158,525,394,15,,,
Brasileirao,Fluminense,36,31.1,54.2,22,242,1980,22.0,25,15,40,23,2,3,42,2,21.9,19.8,15.5,35.3,364,798,1.14,0.68,1.82,1.05,1.73,1.0,0.71,1.7,0.9,1.6,36,54.2,22.0,14053,1227,4178,6743,3246,434,14050,377,175,46.4,163,43.2,8245,37277,18182,364,266,81,294,211,9771,790,1,22,22,1980,22.0,29,1.32,81,52,64.2,9,4,9,6,27.3,1,0,1,0,100.0,36,31.1,22,1980,90,100,22.0,242,81,137,104,21,159,1.41,26,29,-3,-0.14,21.9,21.8,0.1,0.01,36,22.0,25,272,76,27.9,12.36,3.45,0.08,0.3,19.2,7,2,3,21.9,19.8,0.07,3.1,3.2,36,22.0,42,2,1,257,331,13,386,142,221,3,1,1,833,278,281,49.7,36,22.0,9837,11760,83.6,163862,54917,4823,5287,91.2,3945,4470,88.3,792,1413,56.1,15,15.5,19.0,-0.5,193,702,176,52,798,36,22.0,499,22.68,372,40,25,27,27,8,44,2.0,29,3,4,4,3,1,36,22.0,338,221,153,143,42,163,313,52.1,150,214,61,153,142,480,516,16,,,
Brasileirao,Fortaleza,41,30.4,46.2,23,253,2070,23.0,23,17,40,21,2,4,66,5,27.3,24.1,18.2,42.3,330,811,1.0,0.74,1.74,0.91,1.65,1.19,0.79,1.98,1.05,1.84,41,46.2,23.0,12258,1172,3571,5927,2881,443,12254,319,143,44.8,142,44.5,6623,33610,16997,330,228,84,316,187,7576,803,5,23,23,2070,23.0,38,1.65,119,81,71.4,4,6,13,6,26.1,5,4,1,0,20.0,41,30.4,23,2070,90,100,23.0,253,80,140,111,22,162,0.78,23,38,-15,-0.65,27.3,34.5,-7.1,-0.31,41,23.0,23,286,84,29.4,12.43,3.65,0.07,0.25,19.5,14,2,4,27.3,24.1,0.09,-4.3,-3.1,41,23.0,66,5,2,325,278,50,476,192,252,2,5,1,872,323,308,51.2,41,23.0,7639,9712,78.7,138161,51351,3264,3700,88.2,3387,3951,85.7,799,1560,51.2,17,18.2,16.5,-1.2,210,701,149,47,811,41,23.0,513,22.3,358,58,16,37,37,7,39,1.7,27,4,0,6,2,0,41,23.0,431,252,225,167,39,239,454,52.6,215,239,70,169,192,623,568,11,,,
Brasileirao,Grêmio,38,28.7,44.5,23,253,2070,23.0,22,13,35,17,5,5,63,4,24.6,20.6,15.4,36.0,306,630,0.96,0.57,1.52,0.74,1.3,1.07,0.67,1.74,0.9,1.57,38,44.5,23.0,12020,1421,4136,5537,2491,351,12015,449,197,43.9,208,46.3,6349,34183,17178,306,242,63,360,204,7201,627,1,23,23,2070,23.0,29,1.26,101,72,77.2,7,7,9,4,17.4,8,6,0,2,0.0,38,28.7,23,2070,90,100,23.0,253,79,141,111,25,163,1.22,23,29,-6,-0.26,24.6,36.2,-11.6,-0.5,38,23.0,22,239,84,35.1,10.39,3.65,0.07,0.2,18.7,7,5,5,24.6,20.6,0.09,-2.6,-3.6,38,23.0,63,4,1,326,331,23,358,207,287,4,8,0,880,346,306,53.1,38,23.0,7266,9268,78.4,134204,49882,3065,3519,87.1,3186,3696,86.2,847,1591,53.2,13,15.4,14.7,-2.4,177,611,121,48,630,38,23.0,422,18.35,285,39,29,36,28,5,39,1.7,23,4,3,2,6,1,38,23.0,433,287,233,152,48,235,400,58.8,165,260,88,172,207,640,705,8,,,
Brasileirao,Internacional,35,27.7,52.0,23,253,2070,23.0,28,17,45,21,7,8,47,4,34.8,28.5,23.9,52.3,354,939,1.22,0.74,1.96,0.91,1.65,1.51,1.04,2.55,1.24,2.28,35,52.0,23.0,14216,1137,3752,7100,3501,453,14208,398,192,48.2,176,44.2,8078,38435,19040,354,285,90,342,248,9447,933,2,23,23,2070,23.0,36,1.57,93,59,62.4,7,6,10,4,17.4,1,1,0,0,0.0,35,27.7,23,2070,90,100,23.0,253,79,144,108,25,168,1.17,28,36,-8,-0.35,34.8,25.7,9.1,0.39,35,23.0,28,313,100,31.9,13.61,4.35,0.07,0.21,19.2,15,7,8,34.8,28.5,0.09,-6.8,-7.5,35,23.0,47,4,2,330,253,36,444,188,261,4,1,2,948,305,346,46.9,35,23.0,9514,11570,82.2,165445,56401,4286,4750,90.2,4122,4717,87.4,869,1509,57.6,17,23.9,23.2,-6.9,237,774,167,50,939,35,23.0,563,24.48,401,53,34,31,36,8,46,2.0,30,4,7,2,3,0,35,23.0,418,261,162,196,60,197,387,50.9,190,250,81,169,188,606,553,13,,,
Brasileirao,Juventude,43,29.1,43.2,23,253,2070,23.0,19,15,34,17,2,2,62,2,17.4,15.8,12.8,28.6,259,660,0.83,0.65,1.48,0.74,1.39,0.76,0.55,1.31,0.69,1.24,43,43.2,23.0,11447,1490,4375,4846,2339,322,11445,349,149,42.7,174,49.9,6086,30164,15117,259,188,63,296,202,7004,655,4,23,23,2070,23.0,45,1.96,135,90,70.4,6,3,14,4,17.4,6,5,1,0,16.7,43,29.1,23,2070,90,100,23.0,253,78,135,116,24,157,0.91,19,45,-26,-1.13,17.4,38.5,-21.1,-0.92,43,23.0,19,233,68,29.2,10.13,2.96,0.07,0.25,19.5,11,2,2,17.4,15.8,0.07,1.6,1.2,43,23.0,62,2,0,333,314,41,384,183,213,0,6,1,836,257,285,47.4,43,23.0,7059,8973,78.7,134193,47761,2730,3093,88.3,3326,3848,86.4,871,1568,55.5,15,12.8,11.4,2.2,175,518,110,36,660,43,23.0,404,17.57,292,31,14,23,29,15,35,1.52,30,3,0,2,0,0,43,23.0,350,213,183,129,38,140,322,43.5,182,260,111,149,183,533,613,19,,,
Brasileirao,Mirassol,31,30.2,46.8,23,253,2070,23.0,39,25,64,35,4,5,50,1,34.3,30.4,23.6,54.0,314,806,1.7,1.09,2.78,1.52,2.61,1.49,1.03,2.52,1.32,2.35,31,46.8,23.0,12956,1625,4617,5610,2844,420,12951,403,157,39.0,209,51.9,6978,32864,16774,314,215,56,365,221,8043,802,2,23,23,2070,23.0,23,1.0,110,85,80.0,11,9,3,7,30.4,3,1,2,0,66.7,31,30.2,23,2070,90,100,23.0,253,80,137,115,21,156,1.83,41,23,18,0.78,34.3,26.8,7.5,0.32,31,23.0,39,298,106,35.6,12.96,4.61,0.12,0.33,18.8,6,4,5,34.3,30.4,0.11,4.7,4.6,31,23.0,50,1,0,294,302,36,426,203,242,4,3,0,906,291,301,49.2,31,23.0,8106,10103,80.2,142441,54744,3653,4137,88.3,3387,3947,85.8,856,1471,58.2,25,23.6,23.5,1.4,229,602,153,62,806,31,23.0,525,22.83,378,49,28,39,19,12,68,2.96,48,4,3,7,5,1,31,23.0,377,242,163,164,50,151,348,43.4,197,262,95,167,203,580,719,11,,,
Brasileirao,Palmeiras,34,27.0,52.4,22,242,1980,22.0,35,24,59,29,6,7,42,1,33.4,27.9,22.6,50.5,354,873,1.59,1.09,2.68,1.32,2.41,1.52,1.03,2.55,1.27,2.29,34,52.4,22.0,12668,1064,3600,6053,3157,468,12661,464,175,37.7,249,53.7,7080,37797,19199,354,273,93,352,174,8104,867,2,22,22,1980,22.0,18,0.82,67,49,76.1,15,4,3,8,36.4,3,2,1,0,33.3,34,27.0,22,1980,90,100,22.0,242,81,137,105,22,156,2.23,36,18,18,0.82,33.4,17.9,15.5,0.7,34,22.0,35,312,93,29.8,14.18,4.23,0.09,0.31,19.4,11,6,7,33.4,27.9,0.09,1.6,1.1,34,22.0,42,1,0,311,322,46,454,167,241,5,3,1,913,307,310,49.8,34,22.0,8174,10066,81.2,152655,51254,3346,3740,89.5,3687,4153,88.8,988,1715,57.6,24,22.6,20.1,1.4,243,719,162,56,873,34,22.0,573,26.05,406,58,28,35,36,10,61,2.77,44,3,2,4,6,2,34,22.0,389,241,175,165,49,205,388,52.8,183,220,62,158,167,556,497,8,,,
Brasileirao,RB Bragantino,30,26.5,47.1,24,264,2160,24.0,29,20,49,27,2,2,66,3,26.4,24.9,18.0,42.8,352,871,1.21,0.83,2.04,1.13,1.96,1.1,0.75,1.85,1.04,1.79,30,47.1,24.0,13370,1577,4660,5852,2983,435,13368,466,213,45.7,206,44.2,7565,39340,20988,352,258,87,352,197,8447,864,2,24,24,2160,24.0,35,1.46,117,83,70.9,9,4,11,6,25.0,1,1,0,0,0.0,30,26.5,24,2160,90,100,24.0,264,79,143,120,24,167,1.29,29,35,-6,-0.25,26.4,30.5,-4.1,-0.17,30,24.0,29,290,101,34.8,12.08,4.21,0.09,0.27,18.4,15,2,2,26.4,24.9,0.09,2.6,2.1,30,24.0,66,3,1,312,318,32,408,202,249,2,1,1,957,305,280,52.1,30,24.0,8515,10578,80.5,157726,55744,3480,3960,87.9,3939,4527,87.0,938,1596,58.8,20,18.0,17.1,2.0,215,682,154,44,871,30,24.0,523,21.79,360,53,37,38,28,7,51,2.12,38,3,3,3,4,0,30,24.0,380,249,199,134,47,183,395,46.3,212,291,94,197,202,582,679,11,,,
Brasileirao,Santos,38,28.6,47.6,23,253,2070,23.0,21,11,32,18,3,3,65,4,26.0,23.7,18.3,41.9,328,775,0.91,0.48,1.39,0.78,1.26,1.13,0.79,1.93,1.03,1.82,38,47.6,23.0,12456,1360,4145,5586,2843,428,12453,390,171,43.8,178,45.6,6996,35213,17410,328,259,80,319,187,7896,768,2,23,23,2070,23.0,32,1.39,112,81,75.0,7,5,11,6,26.1,4,4,0,0,0.0,38,28.6,23,2070,90,100,23.0,253,80,139,112,21,159,1.13,22,32,-10,-0.43,26.0,30.5,-4.4,-0.19,38,23.0,21,274,70,25.5,11.91,3.04,0.07,0.26,18.2,16,3,3,26.0,23.7,0.09,-5.0,-5.7,38,23.0,65,4,3,334,333,45,397,198,267,2,4,1,879,321,266,54.7,38,23.0,7949,9836,80.8,137521,50857,3736,4196,89.0,3315,3807,87.1,710,1335,53.2,11,18.3,18.8,-7.3,195,642,159,53,775,38,23.0,497,21.61,360,37,25,29,36,10,36,1.57,26,2,1,4,3,0,38,23.0,416,267,214,156,46,208,383,54.3,175,251,77,174,198,614,605,9,,,
Brasileirao,Sport Recife,40,28.5,47.4,22,242,1980,22.0,14,6,20,13,1,1,55,0,21.8,21.0,14.6,35.6,334,826,0.64,0.27,0.91,0.59,0.86,0.99,0.66,1.65,0.96,1.62,40,47.4,22.0,11930,1187,3525,5501,3039,464,11929,385,170,44.2,181,47.0,6413,33913,16341,334,230,81,347,199,7301,820,2,22,22,1980,22.0,34,1.55,114,81,74.6,2,8,12,5,22.7,6,5,0,1,0.0,40,28.5,22,1980,90,100,22.0,242,80,134,108,22,150,0.64,16,34,-18,-0.82,21.8,33.5,-11.7,-0.53,40,22.0,14,281,88,31.3,12.77,4.0,0.05,0.15,18.9,16,1,1,21.8,21.0,0.08,-7.8,-8.0,40,22.0,55,0,0,321,255,40,444,207,229,1,6,1,884,303,312,49.3,40,22.0,7351,9398,78.2,133412,49557,3117,3559,87.6,3239,3761,86.1,796,1475,54.0,6,14.6,19.2,-8.6,193,625,175,49,826,40,22.0,480,21.82,338,43,31,30,24,14,25,1.14,15,2,3,3,1,1,40,22.0,351,229,158,153,40,174,361,48.2,187,214,64,150,207,558,562,12,,,
Brasileirao,São Paulo,37,29.0,51.8,24,264,2160,24.0,27,22,49,25,2,5,68,1,30.7,26.9,21.5,48.3,347,886,1.13,0.92,2.04,1.04,1.96,1.28,0.89,2.17,1.12,2.01,37,51.8,24.0,14352,1430,4546,6766,3166,433,14347,387,167,43.2,191,49.4,8443,39065,19288,347,283,67,367,188,9468,880,2,24,24,2160,24.0,24,1.0,88,65,77.3,9,8,7,8,33.3,4,4,0,0,0.0,37,29.0,24,2160,90,100,24.0,264,81,156,109,22,176,1.46,27,24,3,0.12,30.7,24.9,5.8,0.24,37,24.0,27,296,84,28.4,12.33,3.5,0.08,0.3,18.3,9,2,5,30.7,26.9,0.09,-3.7,-1.9,37,24.0,68,1,0,357,318,30,423,213,271,4,4,1,994,322,323,49.9,37,24.0,9541,11581,82.4,169136,55824,4064,4548,89.4,4389,4944,88.8,877,1568,55.9,22,21.5,21.6,0.5,227,765,180,46,886,37,24.0,546,22.75,421,43,16,30,26,10,47,1.96,36,3,1,4,2,1,37,24.0,415,271,189,175,51,201,391,51.4,190,265,97,168,213,628,660,12,,,
Brasileirao,Vasco da Gama,37,28.1,54.9,23,253,2070,23.0,33,26,59,29,4,4,52,2,26.8,23.6,19.7,43.3,379,883,1.43,1.13,2.57,1.26,2.39,1.16,0.86,2.02,1.03,1.88,37,54.9,23.0,14806,1541,4794,7007,3126,392,14802,415,192,46.3,173,41.7,8922,40944,20822,379,257,80,276,181,10469,874,2,23,23,2067,23.0,34,1.48,91,60,64.8,6,6,11,3,13.0,2,2,0,0,0.0,37,28.1,23,2070,90,100,23.0,253,82,146,105,18,171,1.04,33,34,-1,-0.04,26.8,32.6,-5.9,-0.25,37,23.0,33,305,108,35.4,13.26,4.7,0.1,0.27,19.4,12,4,4,26.8,23.6,0.08,6.2,5.4,37,23.0,52,2,1,308,267,18,476,176,209,2,2,3,866,302,260,53.7,37,23.0,10527,12295,85.6,175109,56510,5062,5453,92.8,4341,4831,89.9,807,1401,57.6,26,19.7,20.3,6.3,230,863,142,70,883,37,23.0,544,23.65,403,41,25,41,31,3,61,2.65,42,6,4,4,5,0,37,23.0,337,209,151,140,46,173,318,54.4,145,221,79,142,176,513,652,20,,,
